865.5,87.94574
865,87.94423
864.5,88.66685
864,89.38947
863.5,89.38796
863,90.11057
862.5,90.83319
862,90.83168
861.5,91.5543
861,92.27691
860.5,92.99953
860,93.72215
859.5,94.44477
859,95.16738
858.5,95.89
858,97.33675
857.5,98.05937
857,98.78198
856.5,99.5046
856,100.95135
855.5,101.67397
855,102.39658
854.5,103.1192
854,104.56595
853.5,105.28856
853,106.01118
852.5,106.7338
852,107.45642
851.5,107.45491
851,108.17752
850.5,108.17601
850,108.1745
849.5,108.17299
849,108.17148
848.5,107.44584
848,106.7202
847.5,105.99456
847,104.54479
846.5,103.81915
846,102.36938
845.5,100.91961
845,98.74571
844.5,97.29594
844,95.12204
843.5,92.94814
843,90.77424
842.5,88.60034
842,85.70232
841.5,83.52842
841,81.35452
840.5,79.18062
840,76.28259
839.5,74.1087
839,71.9348
838.5,69.7609
838,66.86287
837.5,65.4131
837,63.2392
836.5,61.0653
836,58.89141
835.5,57.44164
835,55.99187
834.5,53.81797
834,52.3682
833.5,50.91843
833,48.74453
832.5,48.01889
832,46.56912
831.5,45.11935
831,43.66958
830.5,42.21981
830,41.49417
829.5,40.0444
829,39.31876
828.5,37.86899
828,37.14335
827.5,36.41771
827,34.96794
826.5,34.2423
826,33.51666
825.5,32.79102
825,32.06538
824.5,31.33974
824,30.6141
823.5,30.61259
823,29.88695
822.5,29.16131
822,29.1598
821.5,28.43416
821,28.43264
820.5,27.707
820,27.70549
819.5,27.70398
819,27.70247
818.5,27.70096
818,27.69945
817.5,27.69793
817,27.69642
816.5,27.69491
816,27.6934
815.5,28.41602
815,28.41451
814.5,29.13712
814,29.13561
813.5,29.85823
813,30.58085
812.5,31.30346
812,32.02608
811.5,32.7487
811,34.19545
810.5,35.64219
810,36.36481
809.5,37.81156
809,39.2583
808.5,41.42918
808,42.87592
807.5,44.32267
807,46.49355
806.5,48.66442
806,50.8353
805.5,53.00617
805,55.17705
804.5,56.6238
804,58.79467
803.5,60.96555
803,62.41229
802.5,63.85904
802,65.30579
801.5,66.0284
801,66.75102
800.5,67.47364
800,67.47213
799.5,67.47062
799,66.74497
798.5,66.01933
798,65.29369
797.5,63.84392
797,62.39415
796.5,60.94439
796,59.49462
795.5,58.04485
795,55.87095
794.5,54.42118
794,52.24728
793.5,50.79751
793,49.34774
792.5,47.89797
792,45.72407
791.5,44.2743
791,42.82453
790.5,41.37476
790,39.925
789.5,38.47523
789,37.74959
788.5,36.29982
788,34.85005
787.5,34.12441
787,32.67464
786.5,31.949
786,30.49923
785.5,29.77359
785,29.04795
784.5,28.3223
784,26.87254
783.5,26.14689
783,25.42125
782.5,24.69561
782,23.96997
781.5,23.24433
781,22.51869
780.5,21.79305
780,21.06741
779.5,20.34177
779,20.34026
778.5,19.61462
778,18.88898
777.5,18.88747
777,18.16183
776.5,17.43619
776,17.43467
775.5,16.70903
775,15.98339
774.5,15.98188
774,15.25624
773.5,15.25473
773,15.25322
772.5,14.52758
772,14.52607
771.5,14.52456
771,13.79891
770.5,13.7974
770,13.79589
769.5,13.79438
769,13.06874
768.5,13.06723
768,13.06572
767.5,13.06421
767,13.06269
766.5,12.33705
766,12.33554
765.5,12.33403
765,12.33252
764.5,12.33101
764,12.3295
763.5,12.32798
763,12.32647
762.5,12.32496
762,12.32345
761.5,11.59781
761,11.5963
760.5,11.59479
760,11.59327
759.5,11.59176
759,11.59025
758.5,11.58874
758,11.58723
757.5,11.58572
757,11.58421
756.5,11.58269
756,11.58118
755.5,11.57967
755,11.57816
754.5,11.57665
754,11.57514
753.5,10.8495
753,10.84798
752.5,10.84647
752,10.84496
751.5,10.84345
751,10.84194
750.5,10.84043
750,10.83892
749.5,10.11328
749,10.11176
748.5,10.11025
748,10.10874
747.5,10.10723
747,10.10572
746.5,9.38008
746,9.37857
745.5,9.37705
745,9.37554
744.5,9.37403
744,9.37252
743.5,9.37101
743,8.64537
742.5,8.64386
742,8.64235
741.5,8.64083
741,8.63932
740.5,8.63781
740,8.6363
739.5,7.91066
739,7.90915
738.5,7.90764
738,7.90612
737.5,7.90461
737,7.9031
736.5,7.90159
736,7.90008
735.5,7.89857
735,7.89706
734.5,7.89554
734,7.1699
733.5,7.16839
733,7.16688
732.5,7.16537
732,7.16386
731.5,7.16235
731,7.16083
730.5,7.15932
730,7.15781
729.5,7.1563
729,7.15479
728.5,7.15328
728,7.15177
727.5,7.15025
727,7.14874
726.5,7.14723
726,7.14572
725.5,6.42008
725,6.41857
724.5,6.41706
724,6.41554
723.5,6.41403
723,6.41252
722.5,6.41101
722,6.4095
721.5,6.40799
721,6.40648
720.5,6.40496
720,6.40345
719.5,6.40194
719,6.40043
718.5,5.67479
718,5.67328
717.5,5.67177
717,5.67025
716.5,5.66874
716,5.66723
715.5,5.66572
715,5.66421
714.5,5.6627
714,5.66119
713.5,5.65967
713,5.65816
712.5,5.65665
712,5.65514
711.5,5.65363
711,5.65212
710.5,5.65061
710,4.92496
709.5,4.92345
709,4.92194
708.5,4.92043
708,4.91892
707.5,4.91741
707,4.9159
706.5,4.91438
706,4.91287
705.5,4.91136
705,4.90985
704.5,4.90834
704,4.90683
703.5,4.90532
703,4.9038
702.5,4.17816
702,4.17665
701.5,4.17514
701,4.17363
700.5,4.17212
700,4.17061
699.5,4.16909
699,4.16758
698.5,4.16607
698,4.16456
697.5,4.16305
697,4.16154
696.5,4.16003
696,4.15851
695.5,4.157
695,4.15549
694.5,4.15398
694,4.15247
693.5,4.15096
693,4.14944
692.5,4.14793
692,4.14642
691.5,4.14491
691,4.1434
690.5,4.14189
690,4.14038
689.5,3.41474
689,3.41322
688.5,3.41171
688,3.4102
687.5,3.40869
687,3.40718
686.5,3.40567
686,3.40416
685.5,3.40264
685,3.40113
684.5,3.39962
684,3.39811
683.5,3.3966
683,3.39509
682.5,3.39357
682,3.39206
681.5,3.39055
681,3.38904
680.5,3.38753
680,3.38602
679.5,3.38451
679,3.38299
678.5,3.38148
678,3.37997
677.5,3.37846
677,3.37695
676.5,3.37544
676,3.37393
675.5,3.37241
675,3.3709
674.5,3.36939
674,3.36788
673.5,3.36637
673,3.36486
672.5,3.36334
672,3.36183
671.5,3.36032
671,3.35881
670.5,3.3573
670,3.35579
669.5,3.35428
669,3.35276
668.5,3.35125
668,3.34974
667.5,3.34823
667,3.34672
666.5,2.62108
666,3.3437
665.5,2.61805
665,3.34067
664.5,3.33916
664,2.61352
663.5,2.61201
663,2.6105
662.5,2.60899
662,2.60747
661.5,2.60596
661,2.60445
660.5,2.60294
660,2.60143
659.5,2.59992
659,2.59841
658.5,2.59689
658,2.59538
657.5,2.59387
657,2.59236
656.5,2.59085
656,2.58934
655.5,2.58783
655,3.31044
654.5,3.30893
654,2.58329
653.5,2.58178
653,2.58027
652.5,2.57876
652,2.57724
651.5,2.57573
651,3.29835
650.5,3.29684
650,3.29533
649.5,3.29382
649,3.2923
648.5,3.29079
648,3.28928
647.5,3.28777
647,3.28626
646.5,3.28475
646,3.28324
645.5,3.28172
645,3.28021
644.5,3.2787
644,3.27719
643.5,3.27568
643,3.27417
642.5,3.27266
642,3.27114
641.5,3.26963
641,3.26812
640.5,3.26661
640,3.2651
639.5,3.26359
639,3.9862
638.5,3.98469
638,3.98318
637.5,3.98167
637,3.98016
636.5,3.97865
636,3.97714
635.5,3.97562
635,3.97411
634.5,3.9726
634,3.97109
633.5,3.96958
633,3.96807
632.5,4.69068
632,4.68917
631.5,4.68766
631,4.68615
630.5,4.68464
630,4.68313
629.5,4.68161
629,4.6801
628.5,5.40272
628,5.40121
627.5,5.3997
627,5.39819
626.5,5.39667
626,5.39516
625.5,5.39365
625,5.39214
624.5,6.11476
624,6.11325
623.5,6.11173
623,6.11022
622.5,6.83284
622,6.83133
621.5,6.82982
621,6.82831
620.5,6.82679
620,7.54941
619.5,7.5479
619,7.54639
618.5,8.26901
618,8.2675
617.5,8.26598
617,8.9886
616.5,8.98709
616,8.98558
615.5,9.7082
615,9.70668
614.5,9.70517
614,10.42779
613.5,10.42628
613,11.1489
612.5,11.14738
612,11.87
611.5,11.86849
611,12.59111
610.5,12.5896
610,13.31221
609.5,13.3107
609,14.03332
608.5,14.03181
608,14.75443
607.5,14.75291
607,15.47553
606.5,16.19815
606,16.92077
605.5,16.91926
605,17.64187
604.5,18.36449
604,18.36298
603.5,19.0856
603,19.80821
602.5,20.53083
602,20.52932
601.5,21.25194
601,21.97456
600.5,22.69717
600,23.41979
