X590
Integration time [ms]: 40000.000
Averaging Nr. [scans]: 1
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 0604028U1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
 752.03;14120.000;    0.000;    0.000
 752.19; 6484.000;    0.000;    0.000
 752.34;14060.000;    0.000;    0.000
 752.49;15388.000;    0.000;    0.000
 752.64;10216.000;    0.000;    0.000
 752.79; 7484.000;    0.000;    0.000
 752.94;12012.000;    0.000;    0.000
 753.10;12216.000;    0.000;    0.000
 753.25;15180.000;    0.000;    0.000
 753.40; 9492.000;    0.000;    0.000
 753.55;10436.000;    0.000;    0.000
 753.70;18000.000;    0.000;    0.000
 753.85;16876.000;    0.000;    0.000
 754.01;11500.000;    0.000;    0.000
 754.16;10920.000;    0.000;    0.000
 754.31;12240.000;    0.000;    0.000
 754.46;12428.000;    0.000;    0.000
 754.61;14872.000;    0.000;    0.000
 754.76;11672.000;    0.000;    0.000
 754.92; 7944.000;    0.000;    0.000
 755.07;19864.000;    0.000;    0.000
 755.22; 9436.000;    0.000;    0.000
 755.37;13816.000;    0.000;    0.000
 755.52;12672.000;    0.000;    0.000
 755.67;14012.000;    0.000;    0.000
 755.83; 8340.000;    0.000;    0.000
 755.98; 7692.000;    0.000;    0.000
 756.13;12536.000;    0.000;    0.000
 756.28;12812.000;    0.000;    0.000
 756.43;10632.000;    0.000;    0.000
 756.58;25736.000;    0.000;    0.000
 756.74;15500.000;    0.000;    0.000
 756.89; 9872.000;    0.000;    0.000
 757.04;18256.000;    0.000;    0.000
 757.19; 9548.000;    0.000;    0.000
 757.34;13468.000;    0.000;    0.000
 757.49;10780.000;    0.000;    0.000
 757.65;12432.000;    0.000;    0.000
 757.80;13828.000;    0.000;    0.000
 757.95;15896.000;    0.000;    0.000
 758.10;23340.000;    0.000;    0.000
 758.25; 5900.000;    0.000;    0.000
 758.40;11404.000;    0.000;    0.000
 758.55;11552.000;    0.000;    0.000
 758.71;25796.000;    0.000;    0.000
 758.86;17252.000;    0.000;    0.000
 759.01;11640.000;    0.000;    0.000
 759.16; 8748.000;    0.000;    0.000
 759.31;22128.000;    0.000;    0.000
 759.46; 8496.000;    0.000;    0.000
 759.61;12840.000;    0.000;    0.000
 759.77; 8292.000;    0.000;    0.000
 759.92; 8272.000;    0.000;    0.000
 760.07;11616.000;    0.000;    0.000
 760.22;11816.000;    0.000;    0.000
 760.37;13980.000;    0.000;    0.000
 760.52;18748.000;    0.000;    0.000
 760.67;14156.000;    0.000;    0.000
 760.82; 9124.000;    0.000;    0.000
 760.98;15040.000;    0.000;    0.000
 761.13;10372.000;    0.000;    0.000
 761.28;20060.000;    0.000;    0.000
 761.43; 8344.000;    0.000;    0.000
 761.58;10336.000;    0.000;    0.000
 761.73;12512.000;    0.000;    0.000
 761.88;19152.000;    0.000;    0.000
 762.03;14800.000;    0.000;    0.000
 762.19;20168.000;    0.000;    0.000
 762.34;10812.000;    0.000;    0.000
 762.49;10808.000;    0.000;    0.000
 762.64;12392.000;    0.000;    0.000
 762.79; 9708.000;    0.000;    0.000
 762.94;11424.000;    0.000;    0.000
 763.09;11728.000;    0.000;    0.000
 763.24;12088.000;    0.000;    0.000
 763.40;16476.000;    0.000;    0.000
 763.55;10760.000;    0.000;    0.000
 763.70; 9028.000;    0.000;    0.000
 763.85; 5672.000;    0.000;    0.000
 764.00; 8064.000;    0.000;    0.000
 764.15;12044.000;    0.000;    0.000
 764.30; 6748.000;    0.000;    0.000
 764.45; 8196.000;    0.000;    0.000
 764.60;15792.000;    0.000;    0.000
 764.76;11700.000;    0.000;    0.000
 764.91; 7608.000;    0.000;    0.000
 765.06;12852.000;    0.000;    0.000
 765.21; 8808.000;    0.000;    0.000
 765.36;14340.000;    0.000;    0.000
 765.51; 8068.000;    0.000;    0.000
 765.66;14644.000;    0.000;    0.000
 765.81; 8564.000;    0.000;    0.000
 765.96;13716.000;    0.000;    0.000
 766.11;11920.000;    0.000;    0.000
 766.27;12592.000;    0.000;    0.000
 766.42;12976.000;    0.000;    0.000
 766.57;15116.000;    0.000;    0.000
 766.72; 9504.000;    0.000;    0.000
 766.87;13000.000;    0.000;    0.000
 767.02;10000.000;    0.000;    0.000
 767.17;13928.000;    0.000;    0.000
 767.32;10836.000;    0.000;    0.000
 767.47;15324.000;    0.000;    0.000
 767.62;14180.000;    0.000;    0.000
 767.77;12384.000;    0.000;    0.000
 767.93; 8308.000;    0.000;    0.000
 768.08;12904.000;    0.000;    0.000
 768.23;10892.000;    0.000;    0.000
 768.38;14676.000;    0.000;    0.000
 768.53;16396.000;    0.000;    0.000
 768.68;16988.000;    0.000;    0.000
 768.83;10132.000;    0.000;    0.000
 768.98; 9708.000;    0.000;    0.000
 769.13;10668.000;    0.000;    0.000
 769.28;15732.000;    0.000;    0.000
 769.43;14284.000;    0.000;    0.000
 769.58;15448.000;    0.000;    0.000
 769.73;13936.000;    0.000;    0.000
 769.89;12876.000;    0.000;    0.000
 770.04;12612.000;    0.000;    0.000
 770.19;13048.000;    0.000;    0.000
 770.34; 6924.000;    0.000;    0.000
 770.49;15276.000;    0.000;    0.000
 770.64;11900.000;    0.000;    0.000
 770.79;19212.000;    0.000;    0.000
 770.94;10480.000;    0.000;    0.000
 771.09;14912.000;    0.000;    0.000
 771.24;19724.000;    0.000;    0.000
 771.39;17076.000;    0.000;    0.000
 771.54;13716.000;    0.000;    0.000
 771.69;12840.000;    0.000;    0.000
 771.84;12416.000;    0.000;    0.000
 771.99;12820.000;    0.000;    0.000
 772.15; 8680.000;    0.000;    0.000
 772.30;10756.000;    0.000;    0.000
 772.45;18276.000;    0.000;    0.000
 772.60; 8992.000;    0.000;    0.000
 772.75;11988.000;    0.000;    0.000
 772.90;13140.000;    0.000;    0.000
 773.05;13128.000;    0.000;    0.000
 773.20;14040.000;    0.000;    0.000
 773.35; 8060.000;    0.000;    0.000
 773.50;11760.000;    0.000;    0.000
 773.65; 8676.000;    0.000;    0.000
 773.80;13836.000;    0.000;    0.000
 773.95; 6844.000;    0.000;    0.000
 774.10; 8640.000;    0.000;    0.000
 774.25; 6244.000;    0.000;    0.000
 774.40;10088.000;    0.000;    0.000
 774.55;11948.000;    0.000;    0.000
 774.70;16368.000;    0.000;    0.000
 774.85;18244.000;    0.000;    0.000
 775.00;13700.000;    0.000;    0.000
 775.16;15820.000;    0.000;    0.000
 775.31; 7360.000;    0.000;    0.000
 775.46; 9956.000;    0.000;    0.000
 775.61;18676.000;    0.000;    0.000
 775.76;12392.000;    0.000;    0.000
 775.91; 8876.000;    0.000;    0.000
 776.06; 9896.000;    0.000;    0.000
 776.21;10524.000;    0.000;    0.000
 776.36;12576.000;    0.000;    0.000
 776.51;12748.000;    0.000;    0.000
 776.66;11860.000;    0.000;    0.000
 776.81;16288.000;    0.000;    0.000
 776.96;11480.000;    0.000;    0.000
 777.11; 6660.000;    0.000;    0.000
 777.26;17464.000;    0.000;    0.000
 777.41;10912.000;    0.000;    0.000
 777.56; 9588.000;    0.000;    0.000
 777.71;16948.000;    0.000;    0.000
 777.86; 9852.000;    0.000;    0.000
 778.01; 9432.000;    0.000;    0.000
 778.16;13676.000;    0.000;    0.000
 778.31; 8692.000;    0.000;    0.000
 778.46;12628.000;    0.000;    0.000
 778.61;19532.000;    0.000;    0.000
 778.76; 7772.000;    0.000;    0.000
 778.91; 8140.000;    0.000;    0.000
 779.06;11968.000;    0.000;    0.000
 779.21; 8420.000;    0.000;    0.000
 779.36;10580.000;    0.000;    0.000
 779.51;10208.000;    0.000;    0.000
 779.66;11260.000;    0.000;    0.000
 779.81;15148.000;    0.000;    0.000
 779.96; 7480.000;    0.000;    0.000
 780.11; 8876.000;    0.000;    0.000
 780.26;10616.000;    0.000;    0.000
 780.41;14536.000;    0.000;    0.000
 780.56; 9148.000;    0.000;    0.000
 780.71;12900.000;    0.000;    0.000
 780.86;12836.000;    0.000;    0.000
 781.01;12724.000;    0.000;    0.000
 781.16;13264.000;    0.000;    0.000
 781.31; 6916.000;    0.000;    0.000
 781.46;10956.000;    0.000;    0.000
 781.61; 9740.000;    0.000;    0.000
 781.76; 6416.000;    0.000;    0.000
 781.91; 7276.000;    0.000;    0.000
 782.06; 8908.000;    0.000;    0.000
 782.21;11780.000;    0.000;    0.000
 782.36;11688.000;    0.000;    0.000
 782.51;16512.000;    0.000;    0.000
 782.66; 6540.000;    0.000;    0.000
 782.81; 6880.000;    0.000;    0.000
 782.96; 9436.000;    0.000;    0.000
 783.11;14024.000;    0.000;    0.000
 783.26; 9112.000;    0.000;    0.000
 783.41;13028.000;    0.000;    0.000
 783.56;14052.000;    0.000;    0.000
 783.71;15380.000;    0.000;    0.000
 783.86;10528.000;    0.000;    0.000
 784.01;11096.000;    0.000;    0.000
 784.16;15556.000;    0.000;    0.000
 784.31; 7728.000;    0.000;    0.000
 784.46; 9828.000;    0.000;    0.000
 784.61; 9728.000;    0.000;    0.000
 784.76;17284.000;    0.000;    0.000
 784.91;10892.000;    0.000;    0.000
 785.06;11372.000;    0.000;    0.000
 785.21;14716.000;    0.000;    0.000
 785.36; 9596.000;    0.000;    0.000
 785.51;12640.000;    0.000;    0.000
 785.66; 9744.000;    0.000;    0.000
 785.81;10092.000;    0.000;    0.000
 785.96; 7100.000;    0.000;    0.000
 786.11;14344.000;    0.000;    0.000
 786.26;15204.000;    0.000;    0.000
 786.41;10356.000;    0.000;    0.000
 786.56;12044.000;    0.000;    0.000
 786.71;12976.000;    0.000;    0.000
 786.86;11292.000;    0.000;    0.000
 787.01;15904.000;    0.000;    0.000
 787.16;11000.000;    0.000;    0.000
 787.31;12320.000;    0.000;    0.000
 787.46;15520.000;    0.000;    0.000
 787.61;17612.000;    0.000;    0.000
 787.75;17216.000;    0.000;    0.000
 787.90;15244.000;    0.000;    0.000
 788.05;10764.000;    0.000;    0.000
 788.20;12448.000;    0.000;    0.000
 788.35; 9092.000;    0.000;    0.000
 788.50;10280.000;    0.000;    0.000
 788.65;20596.000;    0.000;    0.000
 788.80;12940.000;    0.000;    0.000
 788.95; 9524.000;    0.000;    0.000
 789.10;12688.000;    0.000;    0.000
 789.25; 9496.000;    0.000;    0.000
 789.40;17224.000;    0.000;    0.000
 789.55;13012.000;    0.000;    0.000
 789.70; 8160.000;    0.000;    0.000
 789.85;17600.000;    0.000;    0.000
 790.00;16608.000;    0.000;    0.000
 790.15;17960.000;    0.000;    0.000
 790.30;10448.000;    0.000;    0.000
 790.45;17856.000;    0.000;    0.000
 790.60;11460.000;    0.000;    0.000
 790.74; 7740.000;    0.000;    0.000
 790.89; 9916.000;    0.000;    0.000
 791.04; 8500.000;    0.000;    0.000
 791.19;21644.000;    0.000;    0.000
 791.34; 8208.000;    0.000;    0.000
 791.49;10920.000;    0.000;    0.000
 791.64; 9240.000;    0.000;    0.000
 791.79;10212.000;    0.000;    0.000
 791.94;13424.000;    0.000;    0.000
 792.09;17144.000;    0.000;    0.000
 792.24;10484.000;    0.000;    0.000
 792.39;13336.000;    0.000;    0.000
 792.54;11484.000;    0.000;    0.000
 792.69;16680.000;    0.000;    0.000
 792.83;12352.000;    0.000;    0.000
 792.98;11572.000;    0.000;    0.000
 793.13;10964.000;    0.000;    0.000
 793.28;15252.000;    0.000;    0.000
 793.43; 8768.000;    0.000;    0.000
 793.58;19796.000;    0.000;    0.000
 793.73;14036.000;    0.000;    0.000
 793.88;11372.000;    0.000;    0.000
 794.03; 8688.000;    0.000;    0.000
 794.18;14992.000;    0.000;    0.000
 794.33; 9196.000;    0.000;    0.000
 794.48; 8016.000;    0.000;    0.000
 794.63; 9704.000;    0.000;    0.000
 794.77;16336.000;    0.000;    0.000
 794.92; 9768.000;    0.000;    0.000
 795.07;11960.000;    0.000;    0.000
 795.22; 9568.000;    0.000;    0.000
 795.37;13364.000;    0.000;    0.000
 795.52;11384.000;    0.000;    0.000
 795.67; 8944.000;    0.000;    0.000
 795.82; 9804.000;    0.000;    0.000
 795.97;11136.000;    0.000;    0.000
 796.12;11864.000;    0.000;    0.000
 796.27;11788.000;    0.000;    0.000
 796.41;14808.000;    0.000;    0.000
 796.56;16104.000;    0.000;    0.000
 796.71; 9788.000;    0.000;    0.000
 796.86;16812.000;    0.000;    0.000
 797.01;18880.000;    0.000;    0.000
 797.16;12768.000;    0.000;    0.000
 797.31; 8716.000;    0.000;    0.000
 797.46;12388.000;    0.000;    0.000
 797.61;11832.000;    0.000;    0.000
 797.76;14960.000;    0.000;    0.000
 797.90;15116.000;    0.000;    0.000
 798.05; 8576.000;    0.000;    0.000
 798.20;11356.000;    0.000;    0.000
 798.35;17076.000;    0.000;    0.000
 798.50;19592.000;    0.000;    0.000
 798.65;14444.000;    0.000;    0.000
 798.80;10568.000;    0.000;    0.000
 798.95;14052.000;    0.000;    0.000
 799.10; 7056.000;    0.000;    0.000
 799.24;15960.000;    0.000;    0.000
 799.39;11296.000;    0.000;    0.000
 799.54;18064.000;    0.000;    0.000
 799.69; 7476.000;    0.000;    0.000
 799.84;15712.000;    0.000;    0.000
 799.99; 9180.000;    0.000;    0.000
 800.14; 9164.000;    0.000;    0.000
 800.29;20548.000;    0.000;    0.000
 800.43; 7080.000;    0.000;    0.000
 800.58;17200.000;    0.000;    0.000
 800.73;15688.000;    0.000;    0.000
 800.88;16244.000;    0.000;    0.000
 801.03;14328.000;    0.000;    0.000
 801.18;12644.000;    0.000;    0.000
 801.33;11888.000;    0.000;    0.000
 801.48;11000.000;    0.000;    0.000
 801.62;13192.000;    0.000;    0.000
 801.77;16008.000;    0.000;    0.000
 801.92;12572.000;    0.000;    0.000
 802.07;11740.000;    0.000;    0.000
 802.22;14660.000;    0.000;    0.000
 802.37;15756.000;    0.000;    0.000
 802.52;15228.000;    0.000;    0.000
 802.66;15184.000;    0.000;    0.000
 802.81; 9004.000;    0.000;    0.000
 802.96;13784.000;    0.000;    0.000
 803.11;18204.000;    0.000;    0.000
 803.26;15832.000;    0.000;    0.000
 803.41; 7788.000;    0.000;    0.000
 803.56; 9164.000;    0.000;    0.000
 803.70;12224.000;    0.000;    0.000
 803.85;12628.000;    0.000;    0.000
 804.00; 8928.000;    0.000;    0.000
 804.15;11960.000;    0.000;    0.000
 804.30;13572.000;    0.000;    0.000
 804.45;10096.000;    0.000;    0.000
 804.60; 8924.000;    0.000;    0.000
 804.74;13524.000;    0.000;    0.000
 804.89; 9584.000;    0.000;    0.000
 805.04;10484.000;    0.000;    0.000
 805.19; 9784.000;    0.000;    0.000
 805.34;11788.000;    0.000;    0.000
 805.49; 6776.000;    0.000;    0.000
 805.63; 9264.000;    0.000;    0.000
 805.78;23456.000;    0.000;    0.000
 805.93;15264.000;    0.000;    0.000
 806.08;11024.000;    0.000;    0.000
 806.23; 8584.000;    0.000;    0.000
 806.38; 9100.000;    0.000;    0.000
 806.53;10668.000;    0.000;    0.000
 806.67;14140.000;    0.000;    0.000
 806.82; 9684.000;    0.000;    0.000
 806.97; 8344.000;    0.000;    0.000
 807.12; 8180.000;    0.000;    0.000
 807.27;11952.000;    0.000;    0.000
 807.42;10356.000;    0.000;    0.000
 807.56; 7440.000;    0.000;    0.000
 807.71;17256.000;    0.000;    0.000
 807.86;11376.000;    0.000;    0.000
 808.01;17332.000;    0.000;    0.000
 808.16;17996.000;    0.000;    0.000
 808.30; 7596.000;    0.000;    0.000
 808.45;15736.000;    0.000;    0.000
 808.60; 9032.000;    0.000;    0.000
 808.75;11312.000;    0.000;    0.000
 808.90;13784.000;    0.000;    0.000
 809.05;14132.000;    0.000;    0.000
 809.19;15572.000;    0.000;    0.000
 809.34;10536.000;    0.000;    0.000
 809.49;14328.000;    0.000;    0.000
 809.64;12588.000;    0.000;    0.000
 809.79; 9304.000;    0.000;    0.000
 809.93; 9340.000;    0.000;    0.000
 810.08;10356.000;    0.000;    0.000
 810.23;12832.000;    0.000;    0.000
 810.38;14280.000;    0.000;    0.000
 810.53;12724.000;    0.000;    0.000
 810.68;11524.000;    0.000;    0.000
 810.82;17724.000;    0.000;    0.000
 810.97;13928.000;    0.000;    0.000
 811.12;11476.000;    0.000;    0.000
 811.27; 9964.000;    0.000;    0.000
 811.42; 8900.000;    0.000;    0.000
 811.56;16808.000;    0.000;    0.000
 811.71;15896.000;    0.000;    0.000
 811.86; 8960.000;    0.000;    0.000
 812.01;13032.000;    0.000;    0.000
 812.16; 9696.000;    0.000;    0.000
 812.30;12032.000;    0.000;    0.000
 812.45;12760.000;    0.000;    0.000
 812.60;12088.000;    0.000;    0.000
 812.75; 7700.000;    0.000;    0.000
 812.90;14916.000;    0.000;    0.000
 813.04;15028.000;    0.000;    0.000
 813.19;12488.000;    0.000;    0.000
 813.34; 9664.000;    0.000;    0.000
 813.49;17140.000;    0.000;    0.000
 813.63;13168.000;    0.000;    0.000
 813.78;15428.000;    0.000;    0.000
 813.93;12948.000;    0.000;    0.000
 814.08;12652.000;    0.000;    0.000
 814.23;15916.000;    0.000;    0.000
 814.37;19584.000;    0.000;    0.000
 814.52;16252.000;    0.000;    0.000
 814.67;14228.000;    0.000;    0.000
 814.82;14616.000;    0.000;    0.000
 814.97;11076.000;    0.000;    0.000
 815.11;22820.000;    0.000;    0.000
 815.26;17488.000;    0.000;    0.000
 815.41;13148.000;    0.000;    0.000
 815.56;12268.000;    0.000;    0.000
 815.70;16412.000;    0.000;    0.000
 815.85;15840.000;    0.000;    0.000
 816.00;11368.000;    0.000;    0.000
 816.15;12084.000;    0.000;    0.000
 816.29;12744.000;    0.000;    0.000
 816.44;15764.000;    0.000;    0.000
 816.59;11184.000;    0.000;    0.000
 816.74;12680.000;    0.000;    0.000
 816.89;13140.000;    0.000;    0.000
 817.03;15484.000;    0.000;    0.000
 817.18; 7796.000;    0.000;    0.000
 817.33;16224.000;    0.000;    0.000
 817.48; 9888.000;    0.000;    0.000
 817.62;11380.000;    0.000;    0.000
 817.77;11364.000;    0.000;    0.000
 817.92;15984.000;    0.000;    0.000
 818.07;14948.000;    0.000;    0.000
 818.21;12672.000;    0.000;    0.000
 818.36;11148.000;    0.000;    0.000
 818.51;13504.000;    0.000;    0.000
 818.66;11076.000;    0.000;    0.000
 818.80; 7880.000;    0.000;    0.000
 818.95;10388.000;    0.000;    0.000
 819.10; 9296.000;    0.000;    0.000
 819.25; 7432.000;    0.000;    0.000
 819.39;11040.000;    0.000;    0.000
 819.54;15708.000;    0.000;    0.000
 819.69; 9224.000;    0.000;    0.000
 819.84; 8200.000; 2060.000;    0.000
 819.98;11476.000; 1928.000;    0.000
 820.13;14612.000; 2464.000;    0.000
 820.28;15452.000; 2580.000;    0.000
 820.43;11600.000; 1912.000;    0.000
 820.57;16840.000; 2056.000;    0.000
 820.72;17424.000; 2508.000;    0.000
 820.87;12592.000; 2328.000;    0.000
 821.02;15500.000; 2048.000;    0.000
 821.16;12528.000; 1944.000;    0.000
 821.31;10908.000; 2336.000;    0.000
 821.46;12080.000; 2360.000;    0.000
 821.61;14512.000; 2064.000;    0.000
 821.75;18812.000; 2160.000;    0.000
 821.90;11140.000; 2256.000;    0.000
 822.05;13588.000; 2624.000;    0.000
 822.19;10464.000; 1992.000;    0.000
 822.34;15720.000; 2096.000;    0.000
 822.49;10584.000; 2320.000;    0.000
 822.64;19328.000; 2588.000;    0.000
 822.78;12028.000; 1980.000;    0.000
 822.93;11696.000; 2020.000;    0.000
 823.08;15876.000; 2288.000;    0.000
 823.23;18528.000; 2564.000;    0.000
 823.37;11304.000; 2000.000;    0.000
 823.52;11416.000; 2004.000;    0.000
 823.67;15940.000; 2592.000;    0.000
 823.81;19192.000; 2672.000;    0.000
 823.96;20272.000; 2128.000;    0.000
 824.11; 9404.000; 2008.000;    0.000
 824.26;15416.000; 2596.000;    0.000
 824.40;19444.000; 2620.000;    0.000
 824.55; 7888.000; 2008.000;    0.000
 824.70;12660.000; 2048.000;    0.000
 824.84;17192.000; 2180.000;    0.000
 824.99;14496.000; 2420.000;    0.000
 825.14;14276.000; 2048.000;    0.000
 825.29;13856.000; 2140.000;    0.000
 825.43;15076.000; 2556.000;    0.000
 825.58;13840.000; 2628.000;    0.000
 825.73; 7124.000; 1936.000;    0.000
 825.87;10748.000; 1972.000;    0.000
 826.02; 8368.000; 2472.000;    0.000
 826.17;13296.000; 2668.000;    0.000
 826.31;10772.000; 1956.000;    0.000
 826.46; 7492.000; 1892.000;    0.000
 826.61;14760.000; 2496.000;    0.000
 826.76;16356.000; 2712.000;    0.000
 826.90;13756.000; 2028.000;    0.000
 827.05;11544.000; 1984.000;    0.000
 827.20; 6412.000; 2500.000;    0.000
 827.34;14328.000; 2416.000;    0.000
 827.49;11016.000; 1964.000;    0.000
 827.64;11376.000; 2008.000;    0.000
 827.78;18016.000; 2436.000;    0.000
 827.93;13592.000; 2556.000;    0.000
 828.08; 9516.000; 1988.000;    0.000
 828.23;11800.000; 2032.000;    0.000
 828.37;11252.000; 2244.000;    0.000
 828.52; 7712.000; 2608.000;    0.000
 828.67;12088.000; 1936.000;    0.000
 828.81;13144.000; 2024.000;    0.000
 828.96;10836.000; 2428.000;    0.000
 829.11;14708.000; 2544.000;    0.000
 829.25;12888.000; 2016.000;    0.000
 829.40;13324.000; 1984.000;    0.000
 829.55;18028.000; 2248.000;    0.000
 829.69;20268.000; 2576.000;    0.000
 829.84;15088.000; 1932.000;    0.000
 829.99; 8512.000; 1964.000;    0.000
 830.13;11916.000; 2492.000;    0.000
 830.28;12900.000; 2684.000;    0.000
 830.43;16752.000; 2124.000;    0.000
 830.57;14736.000; 2040.000;    0.000
 830.72;13352.000; 2348.000;    0.000
 830.87;18032.000; 2368.000;    0.000
 831.01; 9292.000; 2104.000;    0.000
 831.16;11100.000; 2156.000;    0.000
 831.31;10060.000; 2472.000;    0.000
 831.45;14100.000; 2604.000;    0.000
 831.60;15464.000; 2156.000;    0.000
 831.75;16336.000; 2132.000;    0.000
 831.89; 9468.000; 2244.000;    0.000
 832.04;10000.000; 2620.000;    0.000
 832.19;12288.000; 1936.000;    0.000
 832.33;10276.000; 1816.000;    0.000
 832.48;11060.000; 2356.000;    0.000
 832.63;15564.000; 2560.000;    0.000
 832.77; 6632.000; 1892.000;    0.000
 832.92; 9932.000; 1880.000;    0.000
 833.07;11540.000; 2120.000;    0.000
 833.21;16996.000; 2568.000;    0.000
 833.36; 9064.000; 1896.000;    0.000
 833.51;12568.000; 1904.000;    0.000
 833.65;10828.000; 2236.000;    0.000
 833.80;10832.000; 2464.000;    0.000
 833.95;15964.000; 1904.000;    0.000
 834.09;14128.000; 1884.000;    0.000
 834.24;15400.000; 2280.000;    0.000
 834.39;10864.000; 2684.000;    0.000
 834.53; 9596.000; 1796.000;    0.000
 834.68; 9436.000; 1808.000;    0.000
 834.82;18252.000; 2396.000;    0.000
 834.97;18408.000; 2596.000;    0.000
 835.12;13396.000; 2016.000;    0.000
 835.26;13012.000; 1936.000;    0.000
 835.41;13920.000; 2420.000;    0.000
 835.56;13476.000; 2636.000;    0.000
 835.70; 7616.000; 1900.000;    0.000
 835.85; 9460.000; 1884.000;    0.000
 836.00;16112.000; 2588.000;    0.000
 836.14;15168.000; 2580.000;    0.000
 836.29;11784.000; 1880.000;    0.000
 836.43;19468.000; 1880.000;    0.000
 836.58;15980.000; 2696.000;    0.000
 836.73;13660.000; 2592.000;    0.000
 836.87;17276.000; 2076.000;    0.000
 837.02;14516.000; 1912.000;    0.000
 837.17;15680.000; 2672.000;    0.000
 837.31;13292.000; 2440.000;    0.000
 837.46;16704.000; 1996.000;    0.000
 837.61; 7240.000; 1960.000;    0.000
 837.75;17620.000; 2640.000;    0.000
 837.90;14396.000; 2756.000;    0.000
 838.04; 8968.000; 1880.000;    0.000
 838.19;19524.000; 2072.000;    0.000
 838.34;10824.000; 2696.000;    0.000
 838.48;14268.000; 2428.000;    0.000
 838.63;11064.000; 1952.000;    0.000
 838.77;10464.000; 1876.000;    0.000
 838.92;19996.000; 2596.000;    0.000
 839.07;12932.000; 2672.000;    0.000
 839.21; 9836.000; 1864.000;    0.000
 839.36;15884.000; 1940.000;    0.000
 839.51;16772.000; 2428.000;    0.000
 839.65;16904.000; 2452.000;    0.000
 839.80; 9296.000; 1872.000;    0.000
 839.94;18692.000; 2008.000;    0.000
 840.09;13888.000; 2464.000;    0.000
 840.24;14588.000; 2376.000;    0.000
 840.38; 7968.000; 1748.000;    0.000
 840.53;12848.000; 1776.000;    0.000
 840.67; 9608.000; 2292.000;    0.000
 840.82;19712.000; 2704.000;    0.000
 840.97;15072.000; 1896.000;    0.000
 841.11; 9376.000; 1864.000;    0.000
 841.26;15232.000; 2252.000;    0.000
 841.40;13480.000; 2592.000;    0.000
 841.55;11644.000; 1908.000;    0.000
 841.70;12272.000; 1736.000;    0.000
 841.84;15696.000; 2256.000;    0.000
 841.99;20596.000; 2656.000;    0.000
 842.13;13332.000; 1932.000;    0.000
 842.28;13240.000; 1928.000;    0.000
 842.43;13152.000; 2228.000;    0.000
 842.57;18320.000; 2636.000;    0.000
 842.72;16800.000; 2088.000;    0.000
 842.86;11328.000; 1872.000;    0.000
 843.01;15664.000; 2440.000;    0.000
 843.15;12552.000; 2744.000;    0.000
 843.30;15608.000; 1912.000;    0.000
 843.45;18672.000; 1984.000;    0.000
 843.59;19348.000; 2396.000;    0.000
 843.74;15172.000; 2480.000;    0.000
 843.88;13680.000; 1904.000;    0.000
 844.03;10812.000; 1896.000;    0.000
 844.18;11820.000; 2728.000;    0.000
 844.32;18068.000; 2576.000;    0.000
 844.47;15968.000; 1868.000;    0.000
 844.61; 9836.000; 1860.000;    0.000
 844.76;16308.000; 2568.000;    0.000
 844.90;18416.000; 2968.000;    0.000
 845.05;16348.000; 2008.000;    0.000
 845.20;14740.000; 1952.000;    0.000
 845.34;12312.000; 2372.000;    0.000
 845.49;15632.000; 3000.000;    0.000
 845.63;16836.000; 1960.000;    0.000
 845.78;10860.000; 1864.000;    0.000
 845.92;17584.000; 2380.000;    0.000
 846.07;13632.000; 2484.000;    0.000
 846.21;12024.000; 1844.000;    0.000
 846.36;18356.000; 2028.000;    0.000
 846.51;13528.000; 2628.000;    0.000
 846.65;18068.000; 2536.000;    0.000
 846.80;13644.000; 1924.000;    0.000
 846.94;14628.000; 1948.000;    0.000
 847.09;10984.000; 2364.000;    0.000
 847.23;13040.000; 2500.000;    0.000
 847.38;13040.000; 1956.000;    0.000
 847.53;11964.000; 1816.000;    0.000
 847.67;12872.000; 2212.000;    0.000
 847.82;15568.000; 2700.000;    0.000
 847.96; 8980.000; 1952.000;    0.000
 848.11;16444.000; 1964.000;    0.000
 848.25;12244.000; 2560.000;    0.000
 848.40;13656.000; 2512.000;    0.000
 848.54; 7484.000; 1908.000;    0.000
 848.69;14364.000; 1948.000;    0.000
 848.83;24004.000; 2464.000;    0.000
 848.98;12976.000; 2556.000;    0.000
 849.13;10844.000; 1864.000;    0.000
 849.27;18132.000; 1936.000;    0.000
 849.42;10936.000; 2100.000;    0.000
 849.56;18552.000; 2872.000;    0.000
 849.71; 9044.000; 1896.000;    0.000
 849.85;13224.000; 1904.000;    0.000
 850.00;25232.000; 2496.000;    0.000
 850.14;22088.000; 2560.000;    0.000
 850.29;20176.000; 2120.000;    0.000
 850.43;17064.000; 1876.000;    0.000
 850.58;13844.000; 2536.000;    0.000
 850.72;10268.000; 2760.000;    0.000
 850.87;10372.000; 1852.000;    0.000
 851.02;12016.000; 1928.000;    0.000
 851.16;16868.000; 2640.000;    0.000
 851.31;18100.000; 2568.000;    0.000
 851.45;12352.000; 1860.000;    0.000
 851.60;15644.000; 1940.000;    0.000
 851.74;14968.000; 2520.000;    0.000
 851.89;14580.000; 2676.000;    0.000
 852.03; 9136.000; 1880.000;    0.000
