X590
Integration time [ms]: 40000.000
Averaging Nr. [scans]: 1
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 0604028U1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
 751.43;12328.000;    0.000;    0.000
 751.58; 7584.000;    0.000;    0.000
 751.73; 8996.000;    0.000;    0.000
 751.88;14256.000;    0.000;    0.000
 752.03;13712.000;    0.000;    0.000
 752.19; 6208.000;    0.000;    0.000
 752.34;13500.000;    0.000;    0.000
 752.49;14828.000;    0.000;    0.000
 752.64; 9728.000;    0.000;    0.000
 752.79; 7304.000;    0.000;    0.000
 752.94;11364.000;    0.000;    0.000
 753.10;11640.000;    0.000;    0.000
 753.25;14464.000;    0.000;    0.000
 753.40; 8956.000;    0.000;    0.000
 753.55;10060.000;    0.000;    0.000
 753.70;17208.000;    0.000;    0.000
 753.85;16016.000;    0.000;    0.000
 754.01;11012.000;    0.000;    0.000
 754.16;10540.000;    0.000;    0.000
 754.31;11616.000;    0.000;    0.000
 754.46;12080.000;    0.000;    0.000
 754.61;14104.000;    0.000;    0.000
 754.76;11288.000;    0.000;    0.000
 754.92; 7748.000;    0.000;    0.000
 755.07;18644.000;    0.000;    0.000
 755.22; 9080.000;    0.000;    0.000
 755.37;13144.000;    0.000;    0.000
 755.52;12140.000;    0.000;    0.000
 755.67;13436.000;    0.000;    0.000
 755.83; 8124.000;    0.000;    0.000
 755.98; 7416.000;    0.000;    0.000
 756.13;11980.000;    0.000;    0.000
 756.28;12260.000;    0.000;    0.000
 756.43;10180.000;    0.000;    0.000
 756.58;24792.000;    0.000;    0.000
 756.74;15116.000;    0.000;    0.000
 756.89; 9448.000;    0.000;    0.000
 757.04;17548.000;    0.000;    0.000
 757.19; 9224.000;    0.000;    0.000
 757.34;12920.000;    0.000;    0.000
 757.49;10444.000;    0.000;    0.000
 757.65;12536.000;    0.000;    0.000
 757.80;13284.000;    0.000;    0.000
 757.95;15308.000;    0.000;    0.000
 758.10;22220.000;    0.000;    0.000
 758.25; 5852.000;    0.000;    0.000
 758.40;10904.000;    0.000;    0.000
 758.55;11056.000;    0.000;    0.000
 758.71;24752.000;    0.000;    0.000
 758.86;16132.000;    0.000;    0.000
 759.01;11168.000;    0.000;    0.000
 759.16; 8492.000;    0.000;    0.000
 759.31;20940.000;    0.000;    0.000
 759.46; 8144.000;    0.000;    0.000
 759.61;12532.000;    0.000;    0.000
 759.77; 8004.000;    0.000;    0.000
 759.92; 8008.000;    0.000;    0.000
 760.07;11120.000;    0.000;    0.000
 760.22;11184.000;    0.000;    0.000
 760.37;13464.000;    0.000;    0.000
 760.52;17844.000;    0.000;    0.000
 760.67;13584.000;    0.000;    0.000
 760.82; 8964.000;    0.000;    0.000
 760.98;14320.000;    0.000;    0.000
 761.13;10020.000;    0.000;    0.000
 761.28;19200.000;    0.000;    0.000
 761.43; 8128.000;    0.000;    0.000
 761.58;10004.000;    0.000;    0.000
 761.73;12064.000;    0.000;    0.000
 761.88;18272.000;    0.000;    0.000
 762.03;14128.000;    0.000;    0.000
 762.19;19688.000;    0.000;    0.000
 762.34;10520.000;    0.000;    0.000
 762.49;10288.000;    0.000;    0.000
 762.64;11876.000;    0.000;    0.000
 762.79; 9356.000;    0.000;    0.000
 762.94;11092.000;    0.000;    0.000
 763.09;11328.000;    0.000;    0.000
 763.24;11640.000;    0.000;    0.000
 763.40;15760.000;    0.000;    0.000
 763.55;10232.000;    0.000;    0.000
 763.70; 8712.000;    0.000;    0.000
 763.85; 5640.000;    0.000;    0.000
 764.00; 7760.000;    0.000;    0.000
 764.15;11504.000;    0.000;    0.000
 764.30; 6568.000;    0.000;    0.000
 764.45; 7784.000;    0.000;    0.000
 764.60;15280.000;    0.000;    0.000
 764.76;11340.000;    0.000;    0.000
 764.91; 7464.000;    0.000;    0.000
 765.06;12232.000;    0.000;    0.000
 765.21; 8516.000;    0.000;    0.000
 765.36;13956.000;    0.000;    0.000
 765.51; 7704.000;    0.000;    0.000
 765.66;14160.000;    0.000;    0.000
 765.81; 8328.000;    0.000;    0.000
 765.96;13144.000;    0.000;    0.000
 766.11;11240.000;    0.000;    0.000
 766.27;12064.000;    0.000;    0.000
 766.42;12448.000;    0.000;    0.000
 766.57;14464.000;    0.000;    0.000
 766.72; 9188.000;    0.000;    0.000
 766.87;12364.000;    0.000;    0.000
 767.02; 9644.000;    0.000;    0.000
 767.17;13036.000;    0.000;    0.000
 767.32;10536.000;    0.000;    0.000
 767.47;14556.000;    0.000;    0.000
 767.62;13796.000;    0.000;    0.000
 767.77;11896.000;    0.000;    0.000
 767.93; 8232.000;    0.000;    0.000
 768.08;12576.000;    0.000;    0.000
 768.23;10756.000;    0.000;    0.000
 768.38;13932.000;    0.000;    0.000
 768.53;15656.000;    0.000;    0.000
 768.68;16000.000;    0.000;    0.000
 768.83; 9868.000;    0.000;    0.000
 768.98; 9448.000;    0.000;    0.000
 769.13;10208.000;    0.000;    0.000
 769.28;14956.000;    0.000;    0.000
 769.43;13568.000;    0.000;    0.000
 769.58;14704.000;    0.000;    0.000
 769.73;13272.000;    0.000;    0.000
 769.89;12400.000;    0.000;    0.000
 770.04;12164.000;    0.000;    0.000
 770.19;12668.000;    0.000;    0.000
 770.34; 6744.000;    0.000;    0.000
 770.49;14704.000;    0.000;    0.000
 770.64;11596.000;    0.000;    0.000
 770.79;18256.000;    0.000;    0.000
 770.94;10288.000;    0.000;    0.000
 771.09;14296.000;    0.000;    0.000
 771.24;18764.000;    0.000;    0.000
 771.39;16088.000;    0.000;    0.000
 771.54;13040.000;    0.000;    0.000
 771.69;12204.000;    0.000;    0.000
 771.84;11960.000;    0.000;    0.000
 771.99;12356.000;    0.000;    0.000
 772.15; 8340.000;    0.000;    0.000
 772.30;10176.000;    0.000;    0.000
 772.45;17624.000;    0.000;    0.000
 772.60; 8820.000;    0.000;    0.000
 772.75;11560.000;    0.000;    0.000
 772.90;12648.000;    0.000;    0.000
 773.05;12528.000;    0.000;    0.000
 773.20;13600.000;    0.000;    0.000
 773.35; 6972.000;    0.000;    0.000
 773.50;11244.000;    0.000;    0.000
 773.65; 8580.000;    0.000;    0.000
 773.80;13296.000;    0.000;    0.000
 773.95; 6600.000;    0.000;    0.000
 774.10; 8248.000;    0.000;    0.000
 774.25; 6100.000;    0.000;    0.000
 774.40; 9620.000;    0.000;    0.000
 774.55;11452.000;    0.000;    0.000
 774.70;15284.000;    0.000;    0.000
 774.85;17176.000;    0.000;    0.000
 775.00;13456.000;    0.000;    0.000
 775.16;15328.000;    0.000;    0.000
 775.31; 7204.000;    0.000;    0.000
 775.46; 9504.000;    0.000;    0.000
 775.61;17756.000;    0.000;    0.000
 775.76;11880.000;    0.000;    0.000
 775.91; 8408.000;    0.000;    0.000
 776.06; 9612.000;    0.000;    0.000
 776.21;10112.000;    0.000;    0.000
 776.36;12248.000;    0.000;    0.000
 776.51;12208.000;    0.000;    0.000
 776.66;11252.000;    0.000;    0.000
 776.81;15584.000;    0.000;    0.000
 776.96;10948.000;    0.000;    0.000
 777.11; 6400.000;    0.000;    0.000
 777.26;16896.000;    0.000;    0.000
 777.41;10340.000;    0.000;    0.000
 777.56; 9372.000;    0.000;    0.000
 777.71;16032.000;    0.000;    0.000
 777.86; 9588.000;    0.000;    0.000
 778.01; 9496.000;    0.000;    0.000
 778.16;13224.000;    0.000;    0.000
 778.31; 8476.000;    0.000;    0.000
 778.46;12120.000;    0.000;    0.000
 778.61;18764.000;    0.000;    0.000
 778.76; 7476.000;    0.000;    0.000
 778.91; 7820.000;    0.000;    0.000
 779.06;11404.000;    0.000;    0.000
 779.21; 8356.000;    0.000;    0.000
 779.36;10100.000;    0.000;    0.000
 779.51; 9900.000;    0.000;    0.000
 779.66;10868.000;    0.000;    0.000
 779.81;14564.000;    0.000;    0.000
 779.96; 7212.000;    0.000;    0.000
 780.11; 8468.000;    0.000;    0.000
 780.26;10172.000;    0.000;    0.000
 780.41;13728.000;    0.000;    0.000
 780.56; 8716.000;    0.000;    0.000
 780.71;12496.000;    0.000;    0.000
 780.86;12308.000;    0.000;    0.000
 781.01;12272.000;    0.000;    0.000
 781.16;12728.000;    0.000;    0.000
 781.31; 6772.000;    0.000;    0.000
 781.46;10272.000;    0.000;    0.000
 781.61; 9232.000;    0.000;    0.000
 781.76; 6272.000;    0.000;    0.000
 781.91; 7128.000;    0.000;    0.000
 782.06; 8584.000;    0.000;    0.000
 782.21;10980.000;    0.000;    0.000
 782.36;11396.000;    0.000;    0.000
 782.51;15672.000;    0.000;    0.000
 782.66; 6548.000;    0.000;    0.000
 782.81; 6720.000;    0.000;    0.000
 782.96; 9420.000;    0.000;    0.000
 783.11;12732.000;    0.000;    0.000
 783.26; 8996.000;    0.000;    0.000
 783.41;12712.000;    0.000;    0.000
 783.56;13564.000;    0.000;    0.000
 783.71;14772.000;    0.000;    0.000
 783.86;10204.000;    0.000;    0.000
 784.01;10600.000;    0.000;    0.000
 784.16;14936.000;    0.000;    0.000
 784.31; 7360.000;    0.000;    0.000
 784.46; 9680.000;    0.000;    0.000
 784.61; 9456.000;    0.000;    0.000
 784.76;16388.000;    0.000;    0.000
 784.91;10532.000;    0.000;    0.000
 785.06;10884.000;    0.000;    0.000
 785.21;13928.000;    0.000;    0.000
 785.36; 9356.000;    0.000;    0.000
 785.51;12100.000;    0.000;    0.000
 785.66; 9456.000;    0.000;    0.000
 785.81; 9808.000;    0.000;    0.000
 785.96; 6836.000;    0.000;    0.000
 786.11;13792.000;    0.000;    0.000
 786.26;14516.000;    0.000;    0.000
 786.41; 9996.000;    0.000;    0.000
 786.56;11596.000;    0.000;    0.000
 786.71;12300.000;    0.000;    0.000
 786.86;11200.000;    0.000;    0.000
 787.01;14968.000;    0.000;    0.000
 787.16;10560.000;    0.000;    0.000
 787.31;11784.000;    0.000;    0.000
 787.46;14916.000;    0.000;    0.000
 787.61;16864.000;    0.000;    0.000
 787.75;16424.000;    0.000;    0.000
 787.90;14316.000;    0.000;    0.000
 788.05;10404.000;    0.000;    0.000
 788.20;12048.000;    0.000;    0.000
 788.35; 8708.000;    0.000;    0.000
 788.50; 9988.000;    0.000;    0.000
 788.65;19488.000;    0.000;    0.000
 788.80;12580.000;    0.000;    0.000
 788.95; 9180.000;    0.000;    0.000
 789.10;12072.000;    0.000;    0.000
 789.25; 9156.000;    0.000;    0.000
 789.40;16436.000;    0.000;    0.000
 789.55;12572.000;    0.000;    0.000
 789.70; 7936.000;    0.000;    0.000
 789.85;16708.000;    0.000;    0.000
 790.00;16028.000;    0.000;    0.000
 790.15;17076.000;    0.000;    0.000
 790.30;10036.000;    0.000;    0.000
 790.45;17184.000;    0.000;    0.000
 790.60;10912.000;    0.000;    0.000
 790.74; 7416.000;    0.000;    0.000
 790.89; 9516.000;    0.000;    0.000
 791.04; 8180.000;    0.000;    0.000
 791.19;21044.000;    0.000;    0.000
 791.34; 7812.000;    0.000;    0.000
 791.49;10564.000;    0.000;    0.000
 791.64; 8908.000;    0.000;    0.000
 791.79; 9720.000;    0.000;    0.000
 791.94;12828.000;    0.000;    0.000
 792.09;16320.000;    0.000;    0.000
 792.24;10012.000;    0.000;    0.000
 792.39;12848.000;    0.000;    0.000
 792.54;11068.000;    0.000;    0.000
 792.69;16224.000;    0.000;    0.000
 792.83;12136.000;    0.000;    0.000
 792.98;11084.000;    0.000;    0.000
 793.13;10616.000;    0.000;    0.000
 793.28;14488.000;    0.000;    0.000
 793.43; 8376.000;    0.000;    0.000
 793.58;18752.000;    0.000;    0.000
 793.73;13372.000;    0.000;    0.000
 793.88;10900.000;    0.000;    0.000
 794.03; 8544.000;    0.000;    0.000
 794.18;14224.000;    0.000;    0.000
 794.33; 8636.000;    0.000;    0.000
 794.48; 7576.000;    0.000;    0.000
 794.63; 9456.000;    0.000;    0.000
 794.77;15832.000;    0.000;    0.000
 794.92; 9224.000;    0.000;    0.000
 795.07;11504.000;    0.000;    0.000
 795.22; 9204.000;    0.000;    0.000
 795.37;12940.000;    0.000;    0.000
 795.52;10828.000;    0.000;    0.000
 795.67; 8244.000;    0.000;    0.000
 795.82; 9492.000;    0.000;    0.000
 795.97;10864.000;    0.000;    0.000
 796.12;11468.000;    0.000;    0.000
 796.27;11168.000;    0.000;    0.000
 796.41;14192.000;    0.000;    0.000
 796.56;15344.000;    0.000;    0.000
 796.71; 9296.000;    0.000;    0.000
 796.86;15944.000;    0.000;    0.000
 797.01;18092.000;    0.000;    0.000
 797.16;12336.000;    0.000;    0.000
 797.31; 8440.000;    0.000;    0.000
 797.46;11844.000;    0.000;    0.000
 797.61;11432.000;    0.000;    0.000
 797.76;14488.000;    0.000;    0.000
 797.90;14592.000;    0.000;    0.000
 798.05; 8152.000;    0.000;    0.000
 798.20;11100.000;    0.000;    0.000
 798.35;16160.000;    0.000;    0.000
 798.50;18528.000;    0.000;    0.000
 798.65;13812.000;    0.000;    0.000
 798.80;10288.000;    0.000;    0.000
 798.95;13560.000;    0.000;    0.000
 799.10; 6720.000;    0.000;    0.000
 799.24;15112.000;    0.000;    0.000
 799.39;10840.000;    0.000;    0.000
 799.54;17160.000;    0.000;    0.000
 799.69; 7176.000;    0.000;    0.000
 799.84;14792.000;    0.000;    0.000
 799.99; 8848.000;    0.000;    0.000
 800.14; 8740.000;    0.000;    0.000
 800.29;19672.000;    0.000;    0.000
 800.43; 6828.000;    0.000;    0.000
 800.58;16452.000;    0.000;    0.000
 800.73;15016.000;    0.000;    0.000
 800.88;15416.000;    0.000;    0.000
 801.03;13768.000;    0.000;    0.000
 801.18;12192.000;    0.000;    0.000
 801.33;11624.000;    0.000;    0.000
 801.48;10852.000;    0.000;    0.000
 801.62;12480.000;    0.000;    0.000
 801.77;15272.000;    0.000;    0.000
 801.92;12168.000;    0.000;    0.000
 802.07;11220.000;    0.000;    0.000
 802.22;13916.000;    0.000;    0.000
 802.37;15060.000;    0.000;    0.000
 802.52;14480.000;    0.000;    0.000
 802.66;14308.000;    0.000;    0.000
 802.81; 8856.000;    0.000;    0.000
 802.96;12960.000;    0.000;    0.000
 803.11;17288.000;    0.000;    0.000
 803.26;15360.000;    0.000;    0.000
 803.41; 7412.000;    0.000;    0.000
 803.56; 8856.000;    0.000;    0.000
 803.70;11608.000;    0.000;    0.000
 803.85;11960.000;    0.000;    0.000
 804.00; 8504.000;    0.000;    0.000
 804.15;11496.000;    0.000;    0.000
 804.30;12904.000;    0.000;    0.000
 804.45; 9632.000;    0.000;    0.000
 804.60; 8628.000;    0.000;    0.000
 804.74;13060.000;    0.000;    0.000
 804.89; 9300.000;    0.000;    0.000
 805.04; 9760.000;    0.000;    0.000
 805.19; 9288.000;    0.000;    0.000
 805.34;11548.000;    0.000;    0.000
 805.49; 6488.000;    0.000;    0.000
 805.63; 8780.000;    0.000;    0.000
 805.78;22148.000;    0.000;    0.000
 805.93;14604.000;    0.000;    0.000
 806.08;10248.000;    0.000;    0.000
 806.23; 8348.000;    0.000;    0.000
 806.38; 8668.000;    0.000;    0.000
 806.53;10164.000;    0.000;    0.000
 806.67;13384.000;    0.000;    0.000
 806.82; 9300.000;    0.000;    0.000
 806.97; 7924.000;    0.000;    0.000
 807.12; 7912.000;    0.000;    0.000
 807.27;11260.000;    0.000;    0.000
 807.42; 9768.000;    0.000;    0.000
 807.56; 7200.000;    0.000;    0.000
 807.71;16228.000;    0.000;    0.000
 807.86;10876.000;    0.000;    0.000
 808.01;16660.000;    0.000;    0.000
 808.16;16980.000;    0.000;    0.000
 808.30; 7332.000;    0.000;    0.000
 808.45;14976.000;    0.000;    0.000
 808.60; 8520.000;    0.000;    0.000
 808.75;10804.000;    0.000;    0.000
 808.90;13232.000;    0.000;    0.000
 809.05;13340.000;    0.000;    0.000
 809.19;14696.000;    0.000;    0.000
 809.34;10060.000;    0.000;    0.000
 809.49;13756.000;    0.000;    0.000
 809.64;12052.000;    0.000;    0.000
 809.79; 8916.000;    0.000;    0.000
 809.93; 9084.000;    0.000;    0.000
 810.08; 9676.000;    0.000;    0.000
 810.23;12352.000;    0.000;    0.000
 810.38;13684.000;    0.000;    0.000
 810.53;11952.000;    0.000;    0.000
 810.68;11220.000;    0.000;    0.000
 810.82;16980.000;    0.000;    0.000
 810.97;13476.000;    0.000;    0.000
 811.12;10944.000;    0.000;    0.000
 811.27; 9636.000;    0.000;    0.000
 811.42; 8624.000;    0.000;    0.000
 811.56;16088.000;    0.000;    0.000
 811.71;12816.000;    0.000;    0.000
 811.86; 8336.000;    0.000;    0.000
 812.01;12592.000;    0.000;    0.000
 812.16; 9448.000;    0.000;    0.000
 812.30;11264.000;    0.000;    0.000
 812.45;11964.000;    0.000;    0.000
 812.60;11540.000;    0.000;    0.000
 812.75; 7376.000;    0.000;    0.000
 812.90;14060.000;    0.000;    0.000
 813.04;14212.000;    0.000;    0.000
 813.19;11988.000;    0.000;    0.000
 813.34; 9236.000;    0.000;    0.000
 813.49;16136.000;    0.000;    0.000
 813.63;12672.000;    0.000;    0.000
 813.78;14852.000;    0.000;    0.000
 813.93;12284.000;    0.000;    0.000
 814.08;12100.000;    0.000;    0.000
 814.23;14960.000;    0.000;    0.000
 814.37;18492.000;    0.000;    0.000
 814.52;15548.000;    0.000;    0.000
 814.67;13828.000;    0.000;    0.000
 814.82;14156.000;    0.000;    0.000
 814.97;10648.000;    0.000;    0.000
 815.11;21488.000;    0.000;    0.000
 815.26;16520.000;    0.000;    0.000
 815.41;12732.000;    0.000;    0.000
 815.56;11768.000;    0.000;    0.000
 815.70;15616.000;    0.000;    0.000
 815.85;15092.000;    0.000;    0.000
 816.00;10780.000;    0.000;    0.000
 816.15;11872.000;    0.000;    0.000
 816.29;12132.000;    0.000;    0.000
 816.44;14996.000;    0.000;    0.000
 816.59;13460.000;    0.000;    0.000
 816.74;12456.000;    0.000;    0.000
 816.89;12724.000;    0.000;    0.000
 817.03;14844.000;    0.000;    0.000
 817.18; 7704.000;    0.000;    0.000
 817.33;15512.000;    0.000;    0.000
 817.48; 9464.000;    0.000;    0.000
 817.62;10888.000;    0.000;    0.000
 817.77;11076.000;    0.000;    0.000
 817.92;15020.000;    0.000;    0.000
 818.07;14352.000;    0.000;    0.000
 818.21;12040.000;    0.000;    0.000
 818.36;10552.000;    0.000;    0.000
 818.51;12940.000;    0.000;    0.000
 818.66;10492.000;    0.000;    0.000
 818.80; 7608.000;    0.000;    0.000
 818.95;10136.000;    0.000;    0.000
 819.10; 9012.000;    0.000;    0.000
 819.25; 7180.000;    0.000;    0.000
 819.39;10540.000;    0.000;    0.000
 819.54;15120.000;    0.000;    0.000
 819.69; 8796.000;    0.000;    0.000
 819.84; 7812.000; 2060.000;    0.000
 819.98;10800.000; 1928.000;    0.000
 820.13;15900.000; 2464.000;    0.000
 820.28;14908.000; 2580.000;    0.000
 820.43;11120.000; 1912.000;    0.000
 820.57;16016.000; 2056.000;    0.000
 820.72;17224.000; 2508.000;    0.000
 820.87;11888.000; 2328.000;    0.000
 821.02;14856.000; 2048.000;    0.000
 821.16;12180.000; 1944.000;    0.000
 821.31;10352.000; 2336.000;    0.000
 821.46;11504.000; 2360.000;    0.000
 821.61;13620.000; 2064.000;    0.000
 821.75;17844.000; 2160.000;    0.000
 821.90;10728.000; 2256.000;    0.000
 822.05;13100.000; 2624.000;    0.000
 822.19;10264.000; 1992.000;    0.000
 822.34;14772.000; 2096.000;    0.000
 822.49;10328.000; 2320.000;    0.000
 822.64;18672.000; 2588.000;    0.000
 822.78;11228.000; 1980.000;    0.000
 822.93;11332.000; 2020.000;    0.000
 823.08;15160.000; 2288.000;    0.000
 823.23;17340.000; 2564.000;    0.000
 823.37;10784.000; 2000.000;    0.000
 823.52;10708.000; 2004.000;    0.000
 823.67;15232.000; 2592.000;    0.000
 823.81;18348.000; 2672.000;    0.000
 823.96;19284.000; 2128.000;    0.000
 824.11; 9156.000; 2008.000;    0.000
 824.26;14604.000; 2596.000;    0.000
 824.40;18268.000; 2620.000;    0.000
 824.55; 7604.000; 2008.000;    0.000
 824.70;11924.000; 2048.000;    0.000
 824.84;16304.000; 2180.000;    0.000
 824.99;13584.000; 2420.000;    0.000
 825.14;13440.000; 2048.000;    0.000
 825.29;12988.000; 2140.000;    0.000
 825.43;14360.000; 2556.000;    0.000
 825.58;13068.000; 2628.000;    0.000
 825.73; 6712.000; 1936.000;    0.000
 825.87;10328.000; 1972.000;    0.000
 826.02; 8064.000; 2472.000;    0.000
 826.17;12512.000; 2668.000;    0.000
 826.31;10200.000; 1956.000;    0.000
 826.46; 6960.000; 1892.000;    0.000
 826.61;14272.000; 2496.000;    0.000
 826.76;15716.000; 2712.000;    0.000
 826.90;12940.000; 2028.000;    0.000
 827.05;10624.000; 1984.000;    0.000
 827.20; 6148.000; 2500.000;    0.000
 827.34;13596.000; 2416.000;    0.000
 827.49;10200.000; 1964.000;    0.000
 827.64;10884.000; 2008.000;    0.000
 827.78;17464.000; 2436.000;    0.000
 827.93;12944.000; 2556.000;    0.000
 828.08; 9064.000; 1988.000;    0.000
 828.23;11064.000; 2032.000;    0.000
 828.37;10676.000; 2244.000;    0.000
 828.52; 7364.000; 2608.000;    0.000
 828.67;11520.000; 1936.000;    0.000
 828.81;12420.000; 2024.000;    0.000
 828.96;10212.000; 2428.000;    0.000
 829.11;13964.000; 2544.000;    0.000
 829.25;12264.000; 2016.000;    0.000
 829.40;12500.000; 1984.000;    0.000
 829.55;17116.000; 2248.000;    0.000
 829.69;19276.000; 2576.000;    0.000
 829.84;14220.000; 1932.000;    0.000
 829.99; 7960.000; 1964.000;    0.000
 830.13;11468.000; 2492.000;    0.000
 830.28;12032.000; 2684.000;    0.000
 830.43;15912.000; 2124.000;    0.000
 830.57;14064.000; 2040.000;    0.000
 830.72;12652.000; 2348.000;    0.000
 830.87;17036.000; 2368.000;    0.000
 831.01; 8808.000; 2104.000;    0.000
 831.16;10520.000; 2156.000;    0.000
 831.31; 9472.000; 2472.000;    0.000
 831.45;13364.000; 2604.000;    0.000
 831.60;14540.000; 2156.000;    0.000
 831.75;15380.000; 2132.000;    0.000
 831.89; 9092.000; 2244.000;    0.000
 832.04; 9588.000; 2620.000;    0.000
 832.19;11624.000; 1936.000;    0.000
 832.33; 9484.000; 1816.000;    0.000
 832.48;10476.000; 2356.000;    0.000
 832.63;14880.000; 2560.000;    0.000
 832.77; 6180.000; 1892.000;    0.000
 832.92; 9508.000; 1880.000;    0.000
 833.07;10940.000; 2120.000;    0.000
 833.21;15856.000; 2568.000;    0.000
 833.36; 8488.000; 1896.000;    0.000
 833.51;11600.000; 1904.000;    0.000
 833.65;10000.000; 2236.000;    0.000
 833.80;10248.000; 2464.000;    0.000
 833.95;14884.000; 1904.000;    0.000
 834.09;13128.000; 1884.000;    0.000
 834.24;14628.000; 2280.000;    0.000
 834.39;10032.000; 2684.000;    0.000
 834.53; 8960.000; 1796.000;    0.000
 834.68; 8824.000; 1808.000;    0.000
 834.82;17440.000; 2396.000;    0.000
 834.97;17172.000; 2596.000;    0.000
 835.12;12396.000; 2016.000;    0.000
 835.26;12372.000; 1936.000;    0.000
 835.41;13068.000; 2420.000;    0.000
 835.56;12584.000; 2636.000;    0.000
 835.70; 7216.000; 1900.000;    0.000
 835.85; 8524.000; 1884.000;    0.000
 836.00;14788.000; 2588.000;    0.000
 836.14;14208.000; 2580.000;    0.000
 836.29;10808.000; 1880.000;    0.000
 836.43;18040.000; 1880.000;    0.000
 836.58;15196.000; 2696.000;    0.000
 836.73;12712.000; 2592.000;    0.000
 836.87;16036.000; 2076.000;    0.000
 837.02;13484.000; 1912.000;    0.000
 837.17;14688.000; 2672.000;    0.000
 837.31;12440.000; 2440.000;    0.000
 837.46;15332.000; 1996.000;    0.000
 837.61; 6592.000; 1960.000;    0.000
 837.75;16748.000; 2640.000;    0.000
 837.90;13392.000; 2756.000;    0.000
 838.04; 8128.000; 1880.000;    0.000
 838.19;18168.000; 2072.000;    0.000
 838.34; 9888.000; 2696.000;    0.000
 838.48;13060.000; 2428.000;    0.000
 838.63;10128.000; 1952.000;    0.000
 838.77; 9532.000; 1876.000;    0.000
 838.92;18244.000; 2596.000;    0.000
 839.07;11952.000; 2672.000;    0.000
 839.21; 8896.000; 1864.000;    0.000
 839.36;14716.000; 1940.000;    0.000
 839.51;15548.000; 2428.000;    0.000
 839.65;15712.000; 2452.000;    0.000
 839.80; 8336.000; 1872.000;    0.000
 839.94;17136.000; 2008.000;    0.000
 840.09;12704.000; 2464.000;    0.000
 840.24;13304.000; 2376.000;    0.000
 840.38; 7076.000; 1748.000;    0.000
 840.53;11992.000; 1776.000;    0.000
 840.67; 8772.000; 2292.000;    0.000
 840.82;17916.000; 2704.000;    0.000
 840.97;14088.000; 1896.000;    0.000
 841.11; 8272.000; 1864.000;    0.000
 841.26;13992.000; 2252.000;    0.000
 841.40;12312.000; 2592.000;    0.000
 841.55;10632.000; 1908.000;    0.000
 841.70;10936.000; 1736.000;    0.000
 841.84;14376.000; 2256.000;    0.000
 841.99;18816.000; 2656.000;    0.000
 842.13;12084.000; 1932.000;    0.000
 842.28;11976.000; 1928.000;    0.000
 842.43;11824.000; 2228.000;    0.000
 842.57;16736.000; 2636.000;    0.000
 842.72;15336.000; 2088.000;    0.000
 842.86;10212.000; 1872.000;    0.000
 843.01;14280.000; 2440.000;    0.000
 843.15;11184.000; 2744.000;    0.000
 843.30;14268.000; 1912.000;    0.000
 843.45;17188.000; 1984.000;    0.000
 843.59;17644.000; 2396.000;    0.000
 843.74;13724.000; 2480.000;    0.000
 843.88;12420.000; 1904.000;    0.000
 844.03; 9396.000; 1896.000;    0.000
 844.18;10480.000; 2728.000;    0.000
 844.32;16484.000; 2576.000;    0.000
 844.47;14220.000; 1868.000;    0.000
 844.61; 8584.000; 1860.000;    0.000
 844.76;14632.000; 2568.000;    0.000
 844.90;16568.000; 2968.000;    0.000
 845.05;14480.000; 2008.000;    0.000
 845.20;13080.000; 1952.000;    0.000
 845.34;10948.000; 2372.000;    0.000
 845.49;13972.000; 3000.000;    0.000
 845.63;14968.000; 1960.000;    0.000
 845.78; 9424.000; 1864.000;    0.000
 845.92;15752.000; 2380.000;    0.000
 846.07;11912.000; 2484.000;    0.000
 846.21;10516.000; 1844.000;    0.000
 846.36;16188.000; 2028.000;    0.000
 846.51;12076.000; 2628.000;    0.000
 846.65;16140.000; 2536.000;    0.000
 846.80;11932.000; 1924.000;    0.000
 846.94;12828.000; 1948.000;    0.000
 847.09; 9508.000; 2364.000;    0.000
 847.23;11660.000; 2500.000;    0.000
 847.38;11140.000; 1956.000;    0.000
 847.53; 9944.000; 1816.000;    0.000
 847.67;11096.000; 2212.000;    0.000
 847.82;13704.000; 2700.000;    0.000
 847.96; 7496.000; 1952.000;    0.000
 848.11;14584.000; 1964.000;    0.000
 848.25;10476.000; 2560.000;    0.000
 848.40;12172.000; 2512.000;    0.000
 848.54; 6300.000; 1908.000;    0.000
 848.69;12656.000; 1948.000;    0.000
 848.83;21644.000; 2464.000;    0.000
 848.98;11412.000; 2556.000;    0.000
 849.13; 9188.000; 1864.000;    0.000
 849.27;16040.000; 1936.000;    0.000
 849.42; 9596.000; 2100.000;    0.000
 849.56;16612.000; 2872.000;    0.000
 849.71; 7540.000; 1896.000;    0.000
 849.85;11288.000; 1904.000;    0.000
 850.00;22836.000; 2496.000;    0.000
 850.14;19540.000; 2560.000;    0.000
 850.29;18080.000; 2120.000;    0.000
 850.43;14976.000; 1876.000;    0.000
 850.58;11944.000; 2536.000;    0.000
 850.72; 8448.000; 2760.000;    0.000
 850.87; 8960.000; 1852.000;    0.000
 851.02;10176.000; 1928.000;    0.000
 851.16;14896.000; 2640.000;    0.000
 851.31;15996.000; 2568.000;    0.000
